city,timestamp,temperature,season
New York,2010-06-03,22.19801735871999,summer
New York,2010-06-04,29.819161692946217,summer
New York,2010-06-05,23.926173307443573,summer
New York,2010-06-06,24.24512176564592,summer
New York,2010-06-07,32.177826931948246,summer
New York,2010-06-08,25.910663144347218,summer
New York,2010-06-09,23.820972614328753,summer
New York,2010-06-10,19.80875356754123,summer
New York,2010-06-11,27.325680639910598,summer
New York,2010-06-12,24.401817000766425,summer
New York,2010-06-13,18.041982701514048,summer
New York,2010-06-14,27.921745792775013,summer
New York,2010-06-15,17.925037613593467,summer
New York,2010-06-16,20.08458346908704,summer
New York,2010-06-17,26.40960884178873,summer
New York,2010-06-18,25.368653260834137,summer
New York,2010-06-19,21.264477112308068,summer
New York,2010-06-20,26.97291657923032,summer
New York,2010-06-21,29.959417905506008,summer
New York,2010-06-22,27.665051800863797,summer
New York,2010-06-23,32.27908393322254,summer
New York,2010-06-24,22.661674052861777,summer
New York,2010-06-25,27.70362042485781,summer
New York,2010-06-26,30.70139191873398,summer
New York,2010-06-27,28.714604943245412,summer
New York,2010-06-28,32.52658701320232,summer
New York,2010-06-29,16.359900125017262,summer
New York,2010-06-30,28.245309168073963,summer
New York,2010-07-01,33.21889930163881,summer
New York,2010-07-02,25.602786246041592,summer
New York,2010-07-03,30.21469436613864,summer
New York,2010-07-04,24.02762448813281,summer
New York,2010-07-05,27.689285339316644,summer
New York,2010-07-06,24.16522624415486,summer
New York,2010-07-07,20.474558364358295,summer
New York,2010-07-08,25.51028292537547,summer
New York,2010-07-09,20.477907519837334,summer
New York,2010-07-10,27.462165607548023,summer
New York,2010-07-11,16.98225647102487,summer
New York,2010-07-12,30.331386126556108,summer
New York,2010-07-13,30.12562694347665,summer
New York,2010-07-14,17.03363162878022,summer
New York,2010-07-15,28.253632113997725,summer
New York,2010-07-16,26.423212089713548,summer
New York,2010-07-17,25.475394169191212,summer
New York,2010-07-18,27.176721522042847,summer
New York,2010-07-19,25.768936423954113,summer
New York,2010-07-20,25.904647033810313,summer
New York,2010-07-21,21.353202732794685,summer
New York,2010-07-22,22.742777810204743,summer
New York,2010-07-23,24.687421748763935,summer
New York,2010-07-24,26.816365940352117,summer
New York,2010-07-25,30.639300915569365,summer
New York,2010-07-26,24.527165744720037,summer
New York,2010-07-27,34.62324552464715,summer
New York,2010-07-28,21.846692908919664,summer
New York,2010-07-29,23.109352812497566,summer
New York,2010-07-30,26.637873837203678,summer
New York,2010-07-31,22.402014789337418,summer
New York,2010-08-01,23.62857213154194,summer
New York,2010-08-02,32.186353327186616,summer
New York,2010-08-03,25.807785626348565,summer
New York,2010-08-04,23.035056596925955,summer
New York,2010-08-05,21.709794142823345,summer
New York,2010-08-06,24.51285262098921,summer
New York,2010-08-07,30.45997597823019,summer
New York,2010-08-08,28.142667630602148,summer
New York,2010-08-09,18.097853872829955,summer
New York,2010-08-10,30.577403798908797,summer
New York,2010-08-11,31.655155249034785,summer
New York,2010-08-12,26.568801752900022,summer
New York,2010-08-13,25.39532272906771,summer
New York,2010-08-14,10.148575569651797,summer
New York,2010-08-15,30.418959130825918,summer
New York,2010-08-16,22.45944916373908,summer
New York,2010-08-17,26.089528261557238,summer
New York,2010-08-18,33.6346170739987,summer
New York,2010-08-19,29.439588919230104,summer
New York,2010-08-20,25.33489973779171,summer
New York,2010-08-21,28.909129389984052,summer
New York,2010-08-22,14.408940476309889,summer
New York,2010-08-23,22.620370559450308,summer
New York,2010-08-24,27.864255535582636,summer
New York,2010-08-25,27.753442524396714,summer
New York,2010-08-26,31.690246344243135,summer
New York,2010-08-27,25.972204437580512,summer
New York,2010-08-28,27.942479661284864,summer
New York,2010-08-29,28.637761566370912,summer
New York,2010-08-30,27.792465985858133,summer
New York,2010-08-31,29.26694839242793,summer
New York,2010-09-01,11.28688281513874,autumn
New York,2010-09-02,16.64131444614445,autumn
New York,2010-09-03,14.471244118835575,autumn
New York,2010-09-04,15.660108132146526,autumn
New York,2010-09-05,21.341231510566182,autumn
New York,2010-09-06,12.115978070384582,autumn
New York,2010-09-07,14.37873947454401,autumn
New York,2010-09-08,9.973521733669378,autumn
New York,2010-09-09,19.71975153011708,autumn
New York,2010-09-10,12.632609312002087,autumn
New York,2010-09-11,14.919490951959357,autumn
New York,2010-09-12,17.343098662942722,autumn
New York,2010-09-13,19.07983485257791,autumn
New York,2010-09-14,-1.2240148166464095,autumn
New York,2010-09-15,20.50032366667785,autumn
New York,2010-09-16,19.386795270552888,autumn
New York,2010-09-17,14.35478489676521,autumn
New York,2010-09-18,11.657888855260339,autumn
New York,2010-09-19,14.212326509889557,autumn
New York,2010-09-20,11.63663607950035,autumn
New York,2010-09-21,18.317078319679784,autumn
New York,2010-09-22,15.225393897412589,autumn
New York,2010-09-23,13.958289943349238,autumn
New York,2010-09-24,12.049363547114515,autumn
New York,2010-09-25,13.85125445652427,autumn
New York,2010-09-26,16.814747771241578,autumn
New York,2010-09-27,17.635998012226402,autumn
New York,2010-09-28,21.567222884240053,autumn
New York,2010-09-29,1.5988250661810959,autumn
New York,2010-09-30,18.133307093477928,autumn
New York,2010-10-01,9.60800548569942,autumn
New York,2010-10-02,3.639393368281766,autumn
New York,2010-10-03,13.040865793713257,autumn
New York,2010-10-04,24.45413483223397,autumn
New York,2010-10-05,19.319622117746142,autumn
New York,2010-10-06,18.05494265335556,autumn
New York,2010-10-07,13.53620333813955,autumn
New York,2010-10-08,13.922462173536148,autumn
New York,2010-10-09,10.243081878869585,autumn
New York,2010-10-10,15.789894808817385,autumn
New York,2010-10-11,15.756289148299626,autumn
New York,2010-10-12,5.049605061797337,autumn
New York,2010-10-13,11.398548743811364,autumn
New York,2010-10-14,14.879734055873612,autumn
New York,2010-10-15,16.347431855448487,autumn
New York,2010-10-16,13.948768260515264,autumn
New York,2010-10-17,0.8650792977943205,autumn
New York,2010-10-18,15.92108571183752,autumn
New York,2010-10-19,10.2756221752093,autumn
New York,2010-10-20,20.7406780389433,autumn
New York,2010-10-21,6.920089005291933,autumn
New York,2010-10-22,4.441550778089509,autumn
New York,2010-10-23,8.303324297576102,autumn
New York,2010-10-24,19.455327862908316,autumn
New York,2010-10-25,15.09104748586777,autumn
New York,2010-10-26,14.436006503398588,autumn
New York,2010-10-27,14.715949205870281,autumn
New York,2010-10-28,17.545764413191897,autumn
New York,2010-10-29,24.851878502820043,autumn
New York,2010-10-30,15.689468705069794,autumn
New York,2010-10-31,15.683649118739314,autumn
New York,2010-11-01,14.437390441626171,autumn
New York,2010-11-02,11.010977369944959,autumn
New York,2010-11-03,10.67541562834854,autumn
New York,2010-11-04,17.710428976728288,autumn
New York,2010-11-05,11.817830447963132,autumn
New York,2010-11-06,12.415596936188425,autumn
New York,2010-11-07,15.18892379926992,autumn
New York,2010-11-08,22.432533160099666,autumn
New York,2010-11-09,25.012762168748772,autumn
New York,2010-11-10,16.717284327796513,autumn
New York,2010-11-11,5.9235295868505276,autumn
New York,2010-11-12,13.676437039800712,autumn
New York,2010-11-13,19.087576539898848,autumn
New York,2010-11-14,20.11360852834101,autumn
New York,2010-11-15,14.837093238800207,autumn
New York,2010-11-16,7.917097518604253,autumn
New York,2010-11-17,12.662377840028368,autumn
New York,2010-11-18,15.011267557100014,autumn
New York,2010-11-19,9.972178053775966,autumn
New York,2010-11-20,19.217820227571345,autumn
New York,2010-11-21,18.25289697957619,autumn
New York,2010-11-22,8.687740808213938,autumn
New York,2010-11-23,14.928934660805572,autumn
New York,2010-11-24,19.309693450370556,autumn
New York,2010-11-25,15.678486663383211,autumn
New York,2010-11-26,13.49365286307859,autumn
New York,2010-11-27,18.234451838579755,autumn
New York,2010-11-28,10.01696524288629,autumn
New York,2010-11-29,22.2908550814754,autumn
New York,2010-11-30,8.311665443733553,autumn
New York,2010-12-01,-6.110718706543573,winter
New York,2010-12-02,-2.081414489850803,winter
New York,2010-12-03,1.0655567141445648,winter
New York,2010-12-04,-4.361614021119545,winter
New York,2010-12-05,10.090184599124232,winter
New York,2010-12-06,5.5304752260804175,winter
New York,2010-12-07,-0.9875456280402835,winter
New York,2010-12-08,-11.973696310988416,winter
New York,2010-12-09,-3.9884193652262296,winter
New York,2010-12-10,-3.37969584560451,winter
New York,2010-12-11,-7.089844336488294,winter
New York,2010-12-12,4.68752944691294,winter
New York,2010-12-13,2.896660930879577,winter
New York,2010-12-14,2.104022545986885,winter
New York,2010-12-15,-3.3011867161974044,winter
New York,2010-12-16,-11.011947658415844,winter
New York,2010-12-17,4.322855705846387,winter
New York,2010-12-18,11.424015068911258,winter
New York,2010-12-19,-1.8900546577029416,winter
New York,2010-12-20,4.569467347303963,winter
New York,2010-12-21,-1.4800350738922328,winter
New York,2010-12-22,-5.828731190709194,winter
New York,2010-12-23,-2.711739143889185,winter
New York,2010-12-24,0.7487577090831539,winter
New York,2010-12-25,-0.04175764439162475,winter
New York,2010-12-26,-1.1608408774264658,winter
New York,2010-12-27,-5.2041268110818715,winter
New York,2010-12-28,-3.732259541765197,winter
New York,2010-12-29,3.5238357887675775,winter
New York,2010-12-30,3.9027532415683135,winter
New York,2010-12-31,5.151847878566146,winter
New York,2011-01-01,0.1035104763650978,winter
New York,2011-01-02,4.755169434540609,winter
New York,2011-01-03,-2.914441612984077,winter
New York,2011-01-04,3.355064374718746,winter
New York,2011-01-05,4.083560981124153,winter
New York,2011-01-06,-0.25217734188772967,winter
New York,2011-01-07,3.014411137288131,winter
New York,2011-01-08,-9.10154401449592,winter
New York,2011-01-09,1.629260572597995,winter
New York,2011-01-10,1.2412206687838565,winter
New York,2011-01-11,-6.055346904079716,winter
New York,2011-01-12,-0.13855372618224765,winter
New York,2011-01-13,-4.318684231985578,winter
New York,2011-01-14,2.4239873937336083,winter
New York,2011-01-15,1.669746697447445,winter
New York,2011-01-16,-2.519729990952688,winter
New York,2011-01-17,2.2066010709351787,winter
New York,2011-01-18,-7.368487683415067,winter
New York,2011-01-19,5.63056197201087,winter
New York,2011-01-20,2.1415823575997375,winter
New York,2011-01-21,3.3016886058286152,winter
New York,2011-01-22,3.6585716409801523,winter
New York,2011-01-23,1.109242848254675,winter
New York,2011-01-24,3.489914413994576,winter
New York,2011-01-25,-8.807960297772066,winter
New York,2011-01-26,1.9758722131383302,winter
New York,2011-01-27,-1.3281498346195209,winter
New York,2011-01-28,-2.124858538451414,winter
New York,2011-01-29,-0.024552964626778848,winter
New York,2011-01-30,-6.574966214097363,winter
New York,2011-01-31,-13.346399864052756,winter
New York,2011-02-01,-2.9203447866823167,winter
New York,2011-02-02,-17.01488687734869,winter
New York,2011-02-03,5.933747293248796,winter
New York,2011-02-04,0.3502229234839665,winter
New York,2011-02-05,8.393696285739372,winter
New York,2011-02-06,0.8086370328224348,winter
New York,2011-02-07,-4.034000721399247,winter
New York,2011-02-08,-1.7348981174341396,winter
New York,2011-02-09,4.255625346767241,winter
New York,2011-02-10,0.5048451768274388,winter
New York,2011-02-11,-3.082184788117632,winter
New York,2011-02-12,0.2173263807811996,winter
New York,2011-02-13,4.201092868316246,winter
New York,2011-02-14,4.218164646600396,winter
New York,2011-02-15,-10.087938289439906,winter
New York,2011-02-16,-1.9821994269038612,winter
New York,2011-02-17,0.16119241658910144,winter
New York,2011-02-18,1.5072412447155326,winter
New York,2011-02-19,0.08446084229098538,winter
New York,2011-02-20,-11.564694803386697,winter
New York,2011-02-21,-4.7780236491354175,winter
New York,2011-02-22,3.9762485355251775,winter
New York,2011-02-23,0.8201532662873199,winter
New York,2011-02-24,-0.6095415731404661,winter
New York,2011-02-25,1.2846318253733262,winter
New York,2011-02-26,-3.536410997539125,winter
New York,2011-02-27,1.1808871219372499,winter
New York,2011-02-28,-2.6357314599281176,winter
New York,2011-03-01,14.122584962129167,spring
New York,2011-03-02,2.7902059367109473,spring
New York,2011-03-03,7.270473095073584,spring
New York,2011-03-04,8.0299652617522,spring
New York,2011-03-05,8.342222403880642,spring
New York,2011-03-06,13.430966433560549,spring
New York,2011-03-07,15.169978389034966,spring
New York,2011-03-08,5.708979277115533,spring
New York,2011-03-09,12.041036346712819,spring
New York,2011-03-10,14.88735688729233,spring
New York,2011-03-11,2.0753069460038374,spring
New York,2011-03-12,10.285185991360622,spring
New York,2011-03-13,3.127701142620909,spring
New York,2011-03-14,6.432896218697078,spring
New York,2011-03-15,12.206937631945962,spring
New York,2011-03-16,10.8080038381873,spring
New York,2011-03-17,13.630670224305051,spring
New York,2011-03-18,13.517473879907964,spring
New York,2011-03-19,7.049986520079827,spring
New York,2011-03-20,9.532239996769242,spring
New York,2011-03-21,4.832162312645494,spring
New York,2011-03-22,11.500477690397075,spring
New York,2011-03-23,11.167978506344618,spring
New York,2011-03-24,3.338781875939782,spring
New York,2011-03-25,11.564031362349727,spring
New York,2011-03-26,11.378821707583997,spring
New York,2011-03-27,4.4959334829145,spring
New York,2011-03-28,8.620244694155547,spring
New York,2011-03-29,12.998418210206877,spring
New York,2011-03-30,12.256188082668913,spring
New York,2011-03-31,19.99220680957324,spring
New York,2011-04-01,5.350451526692236,spring
New York,2011-04-02,11.116493603796492,spring
New York,2011-04-03,13.272718741985393,spring
New York,2011-04-04,4.537268799834223,spring
New York,2011-04-05,10.77203867326304,spring
New York,2011-04-06,7.390152818772389,spring
New York,2011-04-07,11.948716829560617,spring
New York,2011-04-08,3.2676371927322823,spring
New York,2011-04-09,1.1754248669598901,spring
New York,2011-04-10,18.474660599591953,spring
New York,2011-04-11,9.083073955835271,spring
New York,2011-04-12,7.700186031808384,spring
New York,2011-04-13,10.510439213190296,spring
New York,2011-04-14,9.433853685590528,spring
New York,2011-04-15,12.625243208787364,spring
New York,2011-04-16,8.454936844633876,spring
New York,2011-04-17,9.245482985887739,spring
New York,2011-04-18,7.998351892249579,spring
New York,2011-04-19,4.770362321770522,spring
New York,2011-04-20,11.579207739827453,spring
New York,2011-04-21,12.942299900859371,spring
New York,2011-04-22,9.024454173865966,spring
New York,2011-04-23,8.317551460313524,spring
New York,2011-04-24,13.754616940180895,spring
New York,2011-04-25,8.466761358860554,spring
New York,2011-04-26,13.422763546537274,spring
New York,2011-04-27,11.577066256079469,spring
New York,2011-04-28,6.95070084749311,spring
New York,2011-04-29,18.744037576490655,spring
New York,2011-04-30,6.765249692055332,spring
New York,2011-05-01,16.270855131824277,spring
New York,2011-05-02,5.999133547863703,spring
New York,2011-05-03,8.075158032037894,spring
New York,2011-05-04,11.50233297568179,spring
New York,2011-05-05,6.2681108522068225,spring
New York,2011-05-06,5.398292928066816,spring
New York,2011-05-07,16.542395091182712,spring
New York,2011-05-08,9.60985128239452,spring
New York,2011-05-09,12.181168879968505,spring
New York,2011-05-10,6.957519198575972,spring
New York,2011-05-11,10.12637887296478,spring
New York,2011-05-12,12.686408056633256,spring
New York,2011-05-13,8.69001469668418,spring
New York,2011-05-14,2.838581959344946,spring
New York,2011-05-15,9.175047588694046,spring
New York,2011-05-16,6.634693807340392,spring
New York,2011-05-17,2.6439977121155174,spring
New York,2011-05-18,9.204139671115303,spring
New York,2011-05-19,14.378106554881319,spring
New York,2011-05-20,9.307490736011333,spring
New York,2011-05-21,16.183824806395375,spring
New York,2011-05-22,17.664808694070736,spring
New York,2011-05-23,6.562321240954958,spring
New York,2011-05-24,7.629431962495476,spring
New York,2011-05-25,13.358282743012413,spring
New York,2011-05-26,13.908077299426537,spring
New York,2011-05-27,16.222292333840212,spring
New York,2011-05-28,14.4436358704707,spring
New York,2011-05-29,17.968169855852445,spring
New York,2011-05-30,20.346969303349276,spring
New York,2011-05-31,12.604242397752243,spring
New York,2011-06-01,14.197436858579373,summer
New York,2011-06-02,19.545518172214166,summer
New York,2011-06-03,25.174062345223952,summer
New York,2011-06-04,25.510681914448632,summer
New York,2011-06-05,21.357556757162563,summer
New York,2011-06-06,24.232684324697804,summer
New York,2011-06-07,23.46423618947636,summer
New York,2011-06-08,25.704167493803585,summer
New York,2011-06-09,25.89127915379184,summer
New York,2011-06-10,18.645301857860705,summer
New York,2011-06-11,23.610421919831683,summer
New York,2011-06-12,27.919293489102543,summer
New York,2011-06-13,9.94994457548817,summer
New York,2011-06-14,22.881621606234173,summer
New York,2011-06-15,24.533795423405845,summer
New York,2011-06-16,26.57240148278419,summer
New York,2011-06-17,21.31014265981426,summer
New York,2011-06-18,29.500354090010944,summer
New York,2011-06-19,26.89011634389682,summer
New York,2011-06-20,22.013198533038796,summer
New York,2011-06-21,25.23223123916536,summer
New York,2011-06-22,26.001865126885505,summer
New York,2011-06-23,20.31665273315916,summer
New York,2011-06-24,27.945514990942296,summer
New York,2011-06-25,36.05504614120868,summer
New York,2011-06-26,31.763317410720546,summer
New York,2011-06-27,22.056366205932942,summer
New York,2011-06-28,28.573090853389417,summer
New York,2011-06-29,22.99682548349025,summer
New York,2011-06-30,19.86074889634788,summer
New York,2011-07-01,35.87189406598084,summer
New York,2011-07-02,18.439044461348544,summer
New York,2011-07-03,20.998240095798756,summer
New York,2011-07-04,32.77889011554181,summer
New York,2011-07-05,30.13706685070106,summer
New York,2011-07-06,20.927378321736064,summer
New York,2011-07-07,28.07032379722689,summer
New York,2011-07-08,18.001072813564384,summer
New York,2011-07-09,26.17056299713959,summer
New York,2011-07-10,26.12056387537765,summer
New York,2011-07-11,18.223613976542516,summer
New York,2011-07-12,28.847298479182946,summer
New York,2011-07-13,27.4380501727527,summer
New York,2011-07-14,15.125524030595756,summer
New York,2011-07-15,16.63507794097127,summer
New York,2011-07-16,21.27792780174579,summer
New York,2011-07-17,19.34805471872967,summer
New York,2011-07-18,30.66478753942226,summer
New York,2011-07-19,20.121247967994176,summer
New York,2011-07-20,26.450086034229,summer
New York,2011-07-21,30.488084950788714,summer
New York,2011-07-22,19.305199844274295,summer
New York,2011-07-23,25.69930410172936,summer
New York,2011-07-24,17.461280281726474,summer
New York,2011-07-25,27.824427808247986,summer
New York,2011-07-26,30.522756306485437,summer
New York,2011-07-27,24.12153403364857,summer
New York,2011-07-28,24.42795002990659,summer
New York,2011-07-29,24.161560115526694,summer
New York,2011-07-30,19.651382492740833,summer
New York,2011-07-31,24.897440539993234,summer
New York,2011-08-01,29.081661212281624,summer
New York,2011-08-02,22.24349171027152,summer
New York,2011-08-03,32.74428128768713,summer
New York,2011-08-04,27.13916626428245,summer
New York,2011-08-05,30.677701596598787,summer
New York,2011-08-06,15.790719561416923,summer
New York,2011-08-07,17.626468455177594,summer
New York,2011-08-08,18.07618439903841,summer
New York,2011-08-09,17.101848457993114,summer
New York,2011-08-10,20.981467239960494,summer
New York,2011-08-11,24.54354380956552,summer
New York,2011-08-12,27.65902913964413,summer
New York,2011-08-13,24.678319385517856,summer
New York,2011-08-14,23.07221968672378,summer
New York,2011-08-15,19.647017177887882,summer
New York,2011-08-16,25.249105792104153,summer
New York,2011-08-17,22.251240695287798,summer
New York,2011-08-18,25.00585335928068,summer
New York,2011-08-19,29.23925291807228,summer
New York,2011-08-20,36.63668988045992,summer
New York,2011-08-21,25.53168308224801,summer
New York,2011-08-22,16.91573599824443,summer
New York,2011-08-23,24.38514286435556,summer
New York,2011-08-24,20.322345682938938,summer
New York,2011-08-25,22.665812785548162,summer
New York,2011-08-26,34.11258532045996,summer
New York,2011-08-27,29.872082907681275,summer
New York,2011-08-28,23.881831812525796,summer
New York,2011-08-29,19.26396123285417,summer
New York,2011-08-30,26.703743448820884,summer
New York,2011-08-31,25.674238699972673,summer
New York,2011-09-01,20.850335836626584,autumn
New York,2011-09-02,15.628325632115157,autumn
New York,2011-09-03,11.449520226340809,autumn
New York,2011-09-04,15.590120462079865,autumn
New York,2011-09-05,10.436719339371525,autumn
New York,2011-09-06,18.436805190371402,autumn
New York,2011-09-07,24.366252170497916,autumn
New York,2011-09-08,18.746892546596598,autumn
New York,2011-09-09,20.109026816493714,autumn
New York,2011-09-10,16.049554196910233,autumn
New York,2011-09-11,16.23876318044466,autumn
New York,2011-09-12,14.180928525788506,autumn
New York,2011-09-13,18.507708013695563,autumn
New York,2011-09-14,9.07364443551081,autumn
New York,2011-09-15,16.361037618367956,autumn
New York,2011-09-16,18.34364533230549,autumn
New York,2011-09-17,8.218412458998518,autumn
New York,2011-09-18,12.13279063122324,autumn
New York,2011-09-19,12.613229538339954,autumn
New York,2011-09-20,10.973887291683088,autumn
New York,2011-09-21,19.91507520279022,autumn
New York,2011-09-22,14.237093530528757,autumn
New York,2011-09-23,18.30071704134678,autumn
New York,2011-09-24,23.97019859236975,autumn
New York,2011-09-25,16.947138302378004,autumn
New York,2011-09-26,8.868082008755259,autumn
New York,2011-09-27,22.16661556417513,autumn
New York,2011-09-28,15.181699076493974,autumn
New York,2011-09-29,11.47959377174492,autumn
New York,2011-09-30,16.358084711930807,autumn
New York,2011-10-01,17.568037671592485,autumn
New York,2011-10-02,15.511323925047709,autumn
New York,2011-10-03,20.4181339734347,autumn
New York,2011-10-04,5.877298985825391,autumn
New York,2011-10-05,21.228243101812495,autumn
New York,2011-10-06,20.26600867101589,autumn
New York,2011-10-07,14.841621187339017,autumn
New York,2011-10-08,21.284770970355577,autumn
New York,2011-10-09,10.289102840422913,autumn
New York,2011-10-10,8.994336689877384,autumn
New York,2011-10-11,12.361057385003347,autumn
New York,2011-10-12,21.246431480709095,autumn
New York,2011-10-13,9.579689485707643,autumn
